code	name	currentratio	quickratio	cashratio	
000823	超声电子	2.400700092315674	1.8941999673843384	82.56379699707031	
002879	长缆科技	3.4618000984191895	2.9154000282287598	131.20120239257812	
600468	百利电气	2.623800039291382	2.215100049972534	64.11299896240234	
002383	合众思壮	1.770400047302246	1.407099962234497	72.07659912109375	
300593	新雷能	4.65910005569458	3.570499897003174	165.1508026123047	
600679	上海凤凰	1.388100028038025	1.2405999898910522	59.24610137939453	
300269	联建光电	1.0688999891281128	0.9164000153541565	27.60890007019043	
300182	捷成股份	1.8871999979019165	1.684999942779541	24.16230010986328	
002703	浙江世宝	2.4479000568389893	1.9601000547409058	43.93239974975586	
300383	光环新网	2.6740000247955322	2.6709001064300537	11.457799911499023	
601098	中南传媒	3.1937999725341797	2.887399911880493	230.6573028564453	
002882	金龙羽	2.653899908065796	1.65339994430542	9.11620044708252	
300632	光莆股份	2.576200008392334	2.2421998977661133	142.533203125	
300523	辰安科技	3.582900047302246	2.7769999504089355	69.84359741210938	
600763	通策医疗	3.6854000091552734	3.4760000705718994	255.98260498046875	
300258	精锻科技	1.3063000440597534	0.9779999852180481	17.470399856567383	
603277	银都股份	2.471299886703491	1.267199993133545	44.376800537109375	
601216	君正集团	1.8271000385284424	1.7102999687194824	39.2322998046875	
002837	英维克	3.641900062561035	3.049299955368042	149.2097930908203	
603887	城地股份	3.2054998874664307	1.9283000230789185	71.31269836425781	
002139	拓邦股份	2.135499954223633	1.781999945640564	44.661800384521484	
600338	西藏珠峰	1.6398999691009521	1.3838000297546387	104.11530303955078	
002211	宏达新材	2.63919997215271	2.3301000595092773	21.987699508666992	
603298	杭叉集团	2.8919999599456787	2.291300058364868	47.47129821777344	
603183	建研院	2.314199924468994	1.8428000211715698	27.770200729370117	
300547	川环科技	3.5199999809265137	2.698899984359741	126.12539672851562	
002532	新界泵业	1.5825999975204468	0.9659000039100647	55.99570083618164	
002230	科大讯飞	2.545799970626831	2.245300054550171	100.28880310058594	
600070	浙江富润	1.8040000200271606	1.26010000705719	37.886199951171875	
600199	金种子酒	2.625499963760376	1.9199999570846558	151.9405059814453	
603035	常熟汽饰	1.6858999729156494	1.4556000232696533	56.57350158691406	
603939	益丰药房	2.7342000007629395	2.125499963760376	34.713600158691406	
002363	隆基机械	1.9478000402450562	1.4571000337600708	59.612098693847656	
002027	分众传媒	2.944200038909912	2.944200038909912	110.64440155029297	
600571	信雅达	2.3160998821258545	1.8365999460220337	23.650100708007812	
002272	川润股份	2.629499912261963	2.2407000064849854	54.78139877319336	
603026	石大胜华	1.3325999975204468	0.7096999883651733	20.610300064086914	
002528	英飞拓	3.3403000831604004	2.711899995803833	58.97529983520508	
002381	双箭股份	2.4693000316619873	1.854599952697754	57.83620071411133	
